OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
17-10-2021,05-07-2021,SO56227,354,11616,10,1,1
17-10-2021,18-07-2021,SO56227,489,11616,10,4,1
17-10-2021,09-09-2021,SO56234,484,28106,4,2,2
17-10-2021,18-07-2021,SO56234,530,28106,4,1,2
17-10-2021,25-07-2021,SO56231,480,18300,9,2,2
17-10-2021,10-08-2021,SO56231,540,18300,9,1,1
17-10-2021,25-06-2021,SO56267,484,18929,9,2,2
17-10-2021,20-06-2021,SO56267,373,18929,9,1,1
17-10-2021,25-07-2021,SO56244,481,15543,6,1,2
17-10-2021,01-07-2021,SO56244,476,15543,6,2,1
17-10-2021,22-06-2021,SO56264,220,29194,9,2,1
17-10-2021,22-06-2021,SO56264,564,29194,9,1,1
17-10-2021,18-08-2021,SO56238,529,15511,6,2,2
17-10-2021,09-08-2021,SO56238,540,15511,6,1,1
17-10-2021,14-09-2021,SO56235,481,28053,4,3,3
17-10-2021,01-08-2021,SO56235,530,28053,4,1,2
17-10-2021,18-08-2021,SO56235,487,28053,4,2,1
17-10-2021,11-07-2021,SO56272,381,19891,1,1,1
17-10-2021,10-08-2021,SO56272,491,19891,1,2,1
17-10-2021,23-06-2021,SO56257,477,27884,8,2,2
17-10-2021,26-06-2021,SO56257,479,27884,8,3,2
17-10-2021,17-08-2021,SO56257,585,27884,8,1,1
17-10-2021,26-07-2021,SO56252,530,11374,8,1,2
17-10-2021,31-08-2021,SO56252,541,11374,8,2,2
17-10-2021,12-09-2021,SO56252,214,11374,8,3,1
17-10-2021,26-09-2021,SO56225,223,12658,10,2,2
17-10-2021,08-07-2021,SO56225,215,12658,10,3,1
17-10-2021,09-07-2021,SO56225,356,12658,10,1,1
17-10-2021,14-08-2021,SO56226,360,12132,7,1,1
17-10-2021,05-09-2021,SO56228,484,12185,1,1,1
17-10-2021,24-06-2021,SO56233,529,11256,1,1,2
17-10-2021,19-09-2021,SO56233,215,11256,1,2,1
17-10-2021,12-08-2021,SO56268,480,11472,9,2,2
17-10-2021,15-08-2021,SO56268,352,11472,9,1,1
17-10-2021,11-08-2021,SO56243,477,21805,1,1,2
17-10-2021,20-08-2021,SO56243,478,21805,1,2,2
17-10-2021,15-07-2021,SO56243,214,21805,1,3,1
17-10-2021,10-09-2021,SO56237,529,27664,4,2,2
17-10-2021,10-07-2021,SO56237,538,27664,4,1,2
17-10-2021,01-07-2021,SO56237,215,27664,4,3,1
17-10-2021,03-08-2021,SO56266,529,19576,9,2,2
17-10-2021,16-08-2021,SO56266,375,19576,9,1,1
17-10-2021,20-07-2021,SO56266,540,19576,9,3,1
17-10-2021,11-08-2021,SO56229,482,17289,9,3,3
17-10-2021,30-08-2021,SO56229,528,17289,9,1,2
17-10-2021,29-09-2021,SO56229,536,17289,9,2,1
17-10-2021,12-08-2021,SO56263,477,20987,9,3,2
17-10-2021,25-06-2021,SO56263,479,20987,9,2,2
17-10-2021,14-09-2021,SO56263,584,20987,9,1,1
17-10-2021,22-09-2021,SO56256,464,15882,1,3,2
17-10-2021,28-07-2021,SO56256,535,15882,1,2,2
17-10-2021,19-07-2021,SO56256,600,15882,1,1,1
17-10-2021,14-09-2021,SO56262,466,28210,9,2,2
17-10-2021,19-08-2021,SO56262,606,28210,9,1,1
17-10-2021,26-06-2021,SO56269,480,11151,9,3,2
17-10-2021,18-09-2021,SO56269,485,11151,9,2,2
17-10-2021,20-06-2021,SO56269,362,11151,9,1,1
17-10-2021,24-08-2021,SO56241,472,23357,4,2,1
17-10-2021,06-07-2021,SO56241,528,23357,4,3,1
17-10-2021,26-09-2021,SO56241,536,23357,4,1,1
17-10-2021,13-09-2021,SO56259,581,14129,9,1,1
17-10-2021,16-08-2021,SO56265,462,19560,9,5,2
17-10-2021,01-08-2021,SO56265,529,19560,9,3,2
17-10-2021,19-09-2021,SO56265,215,19560,9,4,1
17-10-2021,07-07-2021,SO56265,377,19560,9,1,1
17-10-2021,25-08-2021,SO56265,540,19560,9,2,1
17-10-2021,10-08-2021,SO56248,485,18128,7,1,2
17-10-2021,13-08-2021,SO56248,473,18128,7,2,1
17-10-2021,09-08-2021,SO56246,477,16788,4,1,2
17-10-2021,27-06-2021,SO56246,214,16788,4,2,1
17-10-2021,23-07-2021,SO56247,485,16143,4,2,2
17-10-2021,07-07-2021,SO56247,528,16143,4,1,2
17-10-2021,04-07-2021,SO56245,477,11712,6,1,2
17-10-2021,01-09-2021,SO56245,480,11712,6,2,2
17-10-2021,13-07-2021,SO56258,476,16712,9,2,1
17-10-2021,15-08-2021,SO56258,590,16712,9,1,1
17-10-2021,15-08-2021,SO56249,485,19946,10,3,3
17-10-2021,27-09-2021,SO56249,528,19946,10,1,2
17-10-2021,13-09-2021,SO56249,535,19946,10,2,2
17-10-2021,17-07-2021,SO56249,214,19946,10,4,1
17-10-2021,17-09-2021,SO56270,220,12346,9,2,1
17-10-2021,07-09-2021,SO56270,352,12346,9,1,1
17-10-2021,07-09-2021,SO56254,528,12202,6,2,3
17-10-2021,28-06-2021,SO56254,480,12202,6,3,2
17-10-2021,18-08-2021,SO56254,537,12202,6,1,1
18-10-2021,01-10-2021,SO56329,477,11739,6,2,2
18-10-2021,13-09-2021,SO56329,479,11739,6,3,2
18-10-2021,21-06-2021,SO56329,576,11739,6,1,1
18-10-2021,28-07-2021,SO56323,354,12671,9,1,1
18-10-2021,02-07-2021,SO56319,220,19555,9,2,1
18-10-2021,01-10-2021,SO56319,371,19555,9,1,1
18-10-2021,18-07-2021,SO56319,490,19555,9,3,1
18-10-2021,17-07-2021,SO56285,538,27533,4,1,3
18-10-2021,08-07-2021,SO56285,529,27533,4,2,1
18-10-2021,10-08-2021,SO56287,530,27046,4,2,3
18-10-2021,23-07-2021,SO56287,480,27046,4,3,2
18-10-2021,08-09-2021,SO56287,541,27046,4,1,1
18-10-2021,03-09-2021,SO56330,466,22886,4,3,2
18-10-2021,12-08-2021,SO56330,215,22886,4,2,1
18-10-2021,01-10-2021,SO56330,606,22886,4,1,1
18-10-2021,09-07-2021,SO56283,214,11530,6,2,1
18-10-2021,29-08-2021,SO56283,529,11530,6,1,1
18-10-2021,30-06-2021,SO56274,478,28950,9,1,2
18-10-2021,09-07-2021,SO56274,220,28950,9,2,1
18-10-2021,25-08-2021,SO56290,215,19839,6,3,1
18-10-2021,23-08-2021,SO56290,528,19839,6,2,1
18-10-2021,14-09-2021,SO56290,536,19839,6,1,1
18-10-2021,21-09-2021,SO56305,529,24572,8,1,2
18-10-2021,17-07-2021,SO56277,486,12672,9,1,1
18-10-2021,10-08-2021,SO56281,484,11277,6,3,2
18-10-2021,17-07-2021,SO56281,487,11277,6,2,1
18-10-2021,30-09-2021,SO56281,530,11277,6,1,1
18-10-2021,24-09-2021,SO56318,223,29191,9,2,2
18-10-2021,09-09-2021,SO56318,574,29191,9,1,1
18-10-2021,08-07-2021,SO56320,477,13524,9,3,2
18-10-2021,20-08-2021,SO56320,479,13524,9,2,2
18-10-2021,02-08-2021,SO56320,377,13524,9,1,1
18-10-2021,22-06-2021,SO56303,480,21084,7,3,2
18-10-2021,24-06-2021,SO56303,529,21084,7,1,2
18-10-2021,09-08-2021,SO56303,538,21084,7,2,2
18-10-2021,24-08-2021,SO56324,477,12673,9,3,3
18-10-2021,17-08-2021,SO56324,478,12673,9,2,2
18-10-2021,22-08-2021,SO56324,352,12673,9,1,1
18-10-2021,26-09-2021,SO56309,478,12659,7,1,3
18-10-2021,18-09-2021,SO56309,482,12659,7,3,2
18-10-2021,26-06-2021,SO56309,487,12659,7,2,1
18-10-2021,24-07-2021,SO56307,480,26990,8,2,2
18-10-2021,26-07-2021,SO56307,538,26990,8,1,2
18-10-2021,13-08-2021,SO56278,223,17720,10,2,2
18-10-2021,02-10-2021,SO56278,215,17720,10,3,1
18-10-2021,20-08-2021,SO56278,593,17720,10,1,1
18-10-2021,02-08-2021,SO56316,223,12208,1,3,2
18-10-2021,10-08-2021,SO56316,485,12208,1,2,2
18-10-2021,11-09-2021,SO56316,235,12208,1,4,1
18-10-2021,08-08-2021,SO56316,358,12208,1,1,1
18-10-2021,03-09-2021,SO56310,235,12268,8,1,1
18-10-2021,21-06-2021,SO56325,566,26484,4,1,1
18-10-2021,19-07-2021,SO56275,478,28942,9,1,2
18-10-2021,22-09-2021,SO56288,529,25434,4,2,3
18-10-2021,21-07-2021,SO56288,480,25434,4,3,2
18-10-2021,02-07-2021,SO56288,540,25434,4,1,1
18-10-2021,10-09-2021,SO56306,538,21121,7,1,2
18-10-2021,04-08-2021,SO56296,480,24773,6,2,2
18-10-2021,19-07-2021,SO56296,528,24773,6,1,2
18-10-2021,25-08-2021,SO56284,529,11507,6,1,2
18-10-2021,26-08-2021,SO56284,539,11507,6,2,2
18-10-2021,07-07-2021,SO56284,220,11507,6,3,1
18-10-2021,25-07-2021,SO56286,462,11698,6,2,2
18-10-2021,14-07-2021,SO56286,535,11698,6,1,2
18-10-2021,22-08-2021,SO56282,464,11520,6,3,3
18-10-2021,27-09-2021,SO56282,529,11520,6,1,2
18-10-2021,20-07-2021,SO56282,215,11520,6,2,1
18-10-2021,25-07-2021,SO56293,464,11808,6,2,2
18-10-2021,29-09-2021,SO56293,476,11808,6,1,1
18-10-2021,26-07-2021,SO56326,570,26485,1,1,1
18-10-2021,02-10-2021,SO56298,223,14122,4,2,2
18-10-2021,27-09-2021,SO56298,485,14122,4,1,2
18-10-2021,24-09-2021,SO56313,484,16973,4,4,2
18-10-2021,01-10-2021,SO56313,529,16973,4,3,2
18-10-2021,15-08-2021,SO56313,483,16973,4,5,1
18-10-2021,27-09-2021,SO56313,539,16973,4,2,1
18-10-2021,18-08-2021,SO56313,580,16973,4,1,1
18-10-2021,29-09-2021,SO56299,528,16048,8,1,2
18-10-2021,06-08-2021,SO56299,215,16048,8,2,1
18-10-2021,02-08-2021,SO56328,214,24959,4,2,1
18-10-2021,06-09-2021,SO56328,564,24959,4,1,1
18-10-2021,19-09-2021,SO56331,389,20163,8,1,1
18-10-2021,08-09-2021,SO56297,485,23716,6,2,2
18-10-2021,06-07-2021,SO56297,528,23716,6,1,2
18-10-2021,17-09-2021,SO56322,362,11750,9,1,1
18-10-2021,16-08-2021,SO56322,487,11750,9,2,1
18-10-2021,02-09-2021,SO56317,220,14843,10,2,1
18-10-2021,03-09-2021,SO56317,570,14843,10,1,1
18-10-2021,18-09-2021,SO56291,223,15856,6,2,2
18-10-2021,21-06-2021,SO56291,476,15856,6,1,1
18-10-2021,01-10-2021,SO56304,477,21075,8,1,2
18-10-2021,11-08-2021,SO56304,487,21075,8,2,1
18-10-2021,06-09-2021,SO56273,480,16346,9,2,3
18-10-2021,25-08-2021,SO56273,529,16346,9,1,2
18-10-2021,07-08-2021,SO56315,485,13178,1,2,2
18-10-2021,06-09-2021,SO56315,360,13178,1,1,1
18-10-2021,29-09-2021,SO56292,482,20352,1,2,3
18-10-2021,22-09-2021,SO56292,475,20352,1,1,1
18-10-2021,09-08-2021,SO56308,528,12191,4,2,2
18-10-2021,11-07-2021,SO56308,472,12191,4,3,1
18-10-2021,28-07-2021,SO56308,485,12191,4,4,1
18-10-2021,25-08-2021,SO56308,537,12191,4,1,1
18-10-2021,12-08-2021,SO56311,220,11580,10,1,1
18-10-2021,29-06-2021,SO56301,529,16469,7,2,3
18-10-2021,20-06-2021,SO56301,539,16469,7,1,2
18-10-2021,13-08-2021,SO56301,220,16469,7,3,1
18-10-2021,31-07-2021,SO56302,536,19375,8,1,3
18-10-2021,11-07-2021,SO56302,485,19375,8,3,2
18-10-2021,14-07-2021,SO56302,528,19375,8,2,2
18-10-2021,09-07-2021,SO56302,471,19375,8,4,1
18-10-2021,27-08-2021,SO56294,481,18520,4,1,3
18-10-2021,22-09-2021,SO56294,475,18520,4,2,1
18-10-2021,22-09-2021,SO56321,480,18931,9,4,2
18-10-2021,12-09-2021,SO56321,529,18931,9,3,2
18-10-2021,10-08-2021,SO56321,371,18931,9,1,1
18-10-2021,23-07-2021,SO56321,540,18931,9,2,1
18-10-2021,03-09-2021,SO56289,480,23793,1,3,2
18-10-2021,26-07-2021,SO56289,529,23793,1,2,2
18-10-2021,10-07-2021,SO56289,540,23793,1,1,1
18-10-2021,22-06-2021,SO56300,477,19317,7,1,2
18-10-2021,01-07-2021,SO56314,529,16373,1,2,2
18-10-2021,02-08-2021,SO56314,215,16373,1,4,1
18-10-2021,18-09-2021,SO56314,375,16373,1,1,1
18-10-2021,31-08-2021,SO56314,472,16373,1,5,1
18-10-2021,18-09-2021,SO56314,540,16373,1,3,1
18-10-2021,14-08-2021,SO56312,214,16947,4,2,1
18-10-2021,14-07-2021,SO56312,581,16947,4,1,1
18-10-2021,21-08-2021,SO56327,223,12001,9,4,2
18-10-2021,14-07-2021,SO56327,477,12001,9,3,2
18-10-2021,28-09-2021,SO56327,478,12001,9,2,2
18-10-2021,03-08-2021,SO56327,360,12001,9,1,1
18-10-2021,28-08-2021,SO56295,475,20748,1,1,1
18-10-2021,16-09-2021,SO56295,489,20748,1,2,1
18-10-2021,01-09-2021,SO56280,489,11653,1,1,1
18-10-2021,20-06-2021,SO56279,223,12333,7,3,2
18-10-2021,10-07-2021,SO56279,371,12333,7,1,1
18-10-2021,02-07-2021,SO56279,540,12333,7,2,1
18-10-2021,23-09-2021,SO56276,223,20852,10,3,1
18-10-2021,05-08-2021,SO56276,491,20852,10,2,1
18-10-2021,22-09-2021,SO56276,582,20852,10,1,1
19-10-2021,13-07-2021,SO56360,480,19388,8,3,2
19-10-2021,18-07-2021,SO56360,484,19388,8,4,2
19-10-2021,21-07-2021,SO56360,528,19388,8,2,2
19-10-2021,02-10-2021,SO56360,536,19388,8,1,2
19-10-2021,08-07-2021,SO56362,478,19127,1,2,2
19-10-2021,23-09-2021,SO56362,477,19127,1,3,1
19-10-2021,14-07-2021,SO56362,591,19127,1,1,1
19-10-2021,01-07-2021,SO56350,480,22138,4,3,2
19-10-2021,29-06-2021,SO56350,536,22138,4,1,2
19-10-2021,01-07-2021,SO56350,528,22138,4,2,1
19-10-2021,29-08-2021,SO56370,479,26486,4,2,2
19-10-2021,30-07-2021,SO56370,566,26486,4,1,1
19-10-2021,03-10-2021,SO56361,528,15418,6,1,3
19-10-2021,13-07-2021,SO56361,480,15418,6,3,1
19-10-2021,01-09-2021,SO56361,537,15418,6,2,1
19-10-2021,03-09-2021,SO56339,480,15128,9,2,3
19-10-2021,28-08-2021,SO56339,539,15128,9,1,2
19-10-2021,15-07-2021,SO56334,354,12657,8,1,1
19-10-2021,15-08-2021,SO56334,485,12657,8,2,1
19-10-2021,27-08-2021,SO56374,604,25656,10,1,1
19-10-2021,02-10-2021,SO56341,223,20417,9,3,2
19-10-2021,04-08-2021,SO56341,477,20417,9,1,1
19-10-2021,24-06-2021,SO56341,490,20417,9,2,1
19-10-2021,10-09-2021,SO56348,480,25023,4,3,2
19-10-2021,11-09-2021,SO56348,529,25023,4,2,2
19-10-2021,16-09-2021,SO56348,540,25023,4,1,1
19-10-2021,21-08-2021,SO56351,477,21616,1,2,2
19-10-2021,05-07-2021,SO56351,478,21616,1,1,2
19-10-2021,24-09-2021,SO56351,488,21616,1,3,1
19-10-2021,25-06-2021,SO56356,528,18179,7,1,2
19-10-2021,26-06-2021,SO56346,536,23469,4,1,2
19-10-2021,21-09-2021,SO56343,220,20851,10,2,1
19-10-2021,04-08-2021,SO56343,583,20851,10,1,1
19-10-2021,18-09-2021,SO56359,528,20570,10,2,2
19-10-2021,29-06-2021,SO56359,214,20570,10,3,1
19-10-2021,01-10-2021,SO56359,232,20570,10,4,1
19-10-2021,16-08-2021,SO56359,535,20570,10,1,1
19-10-2021,11-08-2021,SO56338,577,12005,9,1,1
19-10-2021,15-08-2021,SO56372,220,23283,6,2,1
19-10-2021,14-08-2021,SO56372,560,23283,6,1,1
19-10-2021,21-06-2021,SO56355,528,14475,1,1,2
19-10-2021,20-09-2021,SO56355,480,14475,1,2,1
19-10-2021,12-08-2021,SO56364,220,13100,4,3,1
19-10-2021,28-06-2021,SO56364,356,13100,4,1,1
19-10-2021,31-08-2021,SO56364,485,13100,4,2,1
19-10-2021,18-08-2021,SO56371,477,11990,9,2,3
19-10-2021,11-09-2021,SO56371,478,11990,9,3,2
19-10-2021,05-07-2021,SO56371,220,11990,9,4,1
19-10-2021,15-09-2021,SO56371,354,11990,9,1,1
19-10-2021,11-09-2021,SO56369,485,12356,9,2,2
19-10-2021,09-07-2021,SO56369,356,12356,9,1,1
19-10-2021,17-08-2021,SO56349,478,13732,6,1,3
19-10-2021,07-08-2021,SO56349,477,13732,6,2,1
19-10-2021,03-07-2021,SO56349,488,13732,6,3,1
19-10-2021,29-06-2021,SO56333,214,23542,9,2,1
19-10-2021,06-07-2021,SO56333,385,23542,9,1,1
19-10-2021,05-07-2021,SO56368,223,29190,9,2,1
19-10-2021,06-08-2021,SO56368,488,29190,9,3,1
19-10-2021,31-07-2021,SO56368,574,29190,9,1,1
19-10-2021,06-08-2021,SO56363,475,14089,4,2,1
19-10-2021,27-09-2021,SO56363,490,14089,4,3,1
19-10-2021,03-10-2021,SO56363,589,14089,4,1,1
19-10-2021,12-08-2021,SO56365,479,23106,9,2,3
19-10-2021,03-10-2021,SO56365,466,23106,9,5,2
19-10-2021,17-08-2021,SO56365,477,23106,9,3,2
19-10-2021,25-06-2021,SO56365,220,23106,9,4,1
19-10-2021,22-09-2021,SO56365,583,23106,9,1,1
19-10-2021,04-07-2021,SO56347,529,14566,6,2,2
19-10-2021,11-07-2021,SO56347,486,14566,6,3,1
19-10-2021,18-09-2021,SO56347,540,14566,6,1,1
19-10-2021,12-07-2021,SO56336,485,11612,10,2,3
19-10-2021,04-10-2021,SO56336,358,11612,10,1,1
19-10-2021,06-09-2021,SO56336,478,11612,10,3,1
19-10-2021,15-09-2021,SO56367,215,28209,9,2,1
19-10-2021,17-07-2021,SO56367,606,28209,9,1,1
19-10-2021,27-08-2021,SO56342,530,23997,9,1,2
19-10-2021,24-08-2021,SO56342,215,23997,9,2,1
19-10-2021,12-08-2021,SO56375,480,25659,10,4,2
19-10-2021,22-07-2021,SO56375,538,25659,10,2,2
19-10-2021,14-08-2021,SO56375,529,25659,10,3,1
19-10-2021,19-09-2021,SO56375,605,25659,10,1,1
19-10-2021,30-09-2021,SO56358,529,13496,7,2,2
19-10-2021,23-06-2021,SO56358,540,13496,7,1,1
19-10-2021,26-06-2021,SO56354,528,15344,4,1,2
19-10-2021,22-06-2021,SO56332,215,24908,9,2,1
19-10-2021,13-08-2021,SO56332,387,24908,9,1,1
19-10-2021,12-09-2021,SO56353,477,27243,6,1,2
19-10-2021,21-08-2021,SO56353,226,27243,6,2,1
19-10-2021,07-08-2021,SO56366,479,23107,9,2,2
19-10-2021,30-08-2021,SO56366,477,23107,9,3,1
19-10-2021,02-10-2021,SO56366,582,23107,9,1,1
19-10-2021,08-09-2021,SO56337,354,13686,8,1,1
19-10-2021,15-09-2021,SO56337,487,13686,8,2,1
19-10-2021,04-09-2021,SO56345,484,11123,9,3,3
19-10-2021,12-09-2021,SO56345,528,11123,9,1,2
19-10-2021,31-08-2021,SO56345,535,11123,9,2,2
19-10-2021,16-09-2021,SO56335,477,12330,8,2,2
19-10-2021,01-07-2021,SO56335,478,12330,8,3,2
19-10-2021,30-09-2021,SO56335,358,12330,8,1,1
19-10-2021,17-07-2021,SO56335,462,12330,8,4,1
19-10-2021,16-08-2021,SO56376,220,12644,10,2,1
19-10-2021,25-06-2021,SO56376,574,12644,10,1,1
19-10-2021,01-09-2021,SO56373,220,25380,1,2,1
19-10-2021,30-07-2021,SO56373,579,25380,1,1,1
19-10-2021,03-08-2021,SO56340,480,17057,9,2,2
19-10-2021,16-08-2021,SO56340,536,17057,9,1,2
19-10-2021,27-07-2021,SO56357,539,16255,7,1,2
19-10-2021,11-07-2021,SO56357,486,16255,7,3,1
19-10-2021,12-08-2021,SO56357,529,16255,7,2,1
19-10-2021,14-09-2021,SO56344,580,20856,10,1,1
19-10-2021,21-08-2021,SO56352,477,20503,4,2,2
19-10-2021,01-09-2021,SO56352,478,20503,4,1,2
20-10-2021,01-09-2021,SO56406,529,15092,8,2,3
20-10-2021,17-07-2021,SO56406,540,15092,8,1,1
20-10-2021,24-09-2021,SO56384,464,23424,9,2,2
20-10-2021,24-07-2021,SO56384,477,23424,9,1,1
20-10-2021,30-09-2021,SO56416,537,12046,4,1,1
20-10-2021,04-10-2021,SO56429,486,28113,9,2,1
20-10-2021,29-08-2021,SO56429,586,28113,9,1,1
20-10-2021,10-08-2021,SO56402,528,15935,1,1,2
20-10-2021,12-09-2021,SO56402,480,15935,1,2,1
20-10-2021,25-09-2021,SO56408,528,17997,7,2,3
20-10-2021,07-07-2021,SO56408,536,17997,7,1,2
20-10-2021,08-09-2021,SO56408,214,17997,7,3,1
20-10-2021,01-09-2021,SO56385,530,14860,9,1,2
20-10-2021,25-08-2021,SO56385,214,14860,9,2,1
20-10-2021,23-07-2021,SO56394,480,24398,4,2,3
20-10-2021,29-07-2021,SO56394,484,24398,4,3,1
20-10-2021,21-07-2021,SO56394,540,24398,4,1,1
20-10-2021,14-08-2021,SO56379,484,28597,4,1,2
20-10-2021,05-08-2021,SO56419,466,12953,1,3,3
20-10-2021,08-07-2021,SO56419,485,12953,1,1,2
20-10-2021,02-07-2021,SO56419,215,12953,1,2,1
20-10-2021,11-08-2021,SO56427,214,23775,10,2,1
20-10-2021,28-06-2021,SO56427,385,23775,10,1,1
20-10-2021,24-09-2021,SO56380,480,20250,9,3,2
20-10-2021,22-06-2021,SO56380,528,20250,9,1,2
20-10-2021,02-09-2021,SO56380,536,20250,9,2,2
20-10-2021,12-07-2021,SO56404,478,14135,7,2,3
20-10-2021,03-07-2021,SO56404,485,14135,7,1,1
20-10-2021,07-07-2021,SO56404,487,14135,7,3,1
20-10-2021,17-09-2021,SO56381,528,16640,9,2,2
20-10-2021,22-09-2021,SO56381,536,16640,9,1,2
20-10-2021,10-09-2021,SO56381,214,16640,9,3,1
20-10-2021,28-07-2021,SO56417,214,12194,4,3,1
20-10-2021,11-07-2021,SO56417,528,12194,4,2,1
20-10-2021,15-09-2021,SO56417,537,12194,4,1,1
20-10-2021,07-08-2021,SO56398,477,22108,4,2,2
20-10-2021,12-07-2021,SO56398,536,22108,4,1,2
20-10-2021,04-09-2021,SO56398,226,22108,4,3,1
20-10-2021,10-08-2021,SO56410,529,17820,10,1,2
20-10-2021,29-08-2021,SO56387,480,16635,9,3,2
20-10-2021,07-09-2021,SO56387,529,16635,9,2,1
20-10-2021,19-08-2021,SO56387,540,16635,9,1,1
20-10-2021,02-10-2021,SO56415,528,11311,1,2,2
20-10-2021,19-07-2021,SO56415,220,11311,1,3,1
20-10-2021,01-09-2021,SO56415,537,11311,1,1,1
20-10-2021,08-08-2021,SO56383,229,22949,9,2,1
20-10-2021,20-08-2021,SO56383,485,22949,9,1,1
20-10-2021,05-09-2021,SO56386,484,13617,9,2,1
20-10-2021,05-10-2021,SO56386,487,13617,9,1,1
20-10-2021,03-07-2021,SO56418,528,13350,6,2,2
20-10-2021,23-07-2021,SO56418,537,13350,6,1,1
20-10-2021,22-09-2021,SO56395,477,12530,6,2,2
20-10-2021,18-09-2021,SO56395,536,12530,6,1,2
20-10-2021,03-09-2021,SO56395,215,12530,6,3,1
20-10-2021,09-09-2021,SO56393,529,25441,4,1,2
20-10-2021,14-07-2021,SO56393,220,25441,4,3,1
20-10-2021,05-10-2021,SO56393,540,25441,4,2,1
20-10-2021,31-07-2021,SO56422,485,11629,4,2,2
20-10-2021,22-08-2021,SO56422,214,11629,4,3,1
20-10-2021,30-07-2021,SO56422,358,11629,4,1,1
20-10-2021,09-09-2021,SO56426,215,22876,4,2,1
20-10-2021,23-08-2021,SO56426,604,22876,4,1,1
20-10-2021,26-08-2021,SO56399,476,14244,6,1,1
20-10-2021,02-08-2021,SO56424,220,22966,9,2,1
20-10-2021,18-07-2021,SO56424,581,22966,9,1,1
20-10-2021,28-07-2021,SO56377,223,12381,10,3,2
20-10-2021,16-09-2021,SO56377,215,12381,10,2,1
20-10-2021,28-07-2021,SO56377,360,12381,10,1,1
20-10-2021,07-08-2021,SO56400,477,17605,4,1,2
20-10-2021,29-09-2021,SO56400,220,17605,4,2,1
20-10-2021,01-10-2021,SO56391,480,25356,1,2,2
20-10-2021,20-09-2021,SO56391,535,25356,1,1,1
20-10-2021,16-08-2021,SO56421,480,16362,4,4,2
20-10-2021,25-09-2021,SO56421,529,16362,4,3,2
20-10-2021,03-07-2021,SO56421,379,16362,4,1,1
20-10-2021,31-07-2021,SO56421,540,16362,4,2,1
20-10-2021,03-08-2021,SO56397,528,23300,1,2,2
20-10-2021,28-07-2021,SO56397,536,23300,1,1,2
20-10-2021,30-08-2021,SO56397,220,23300,1,3,1
20-10-2021,23-08-2021,SO56397,471,23300,1,4,1
20-10-2021,25-06-2021,SO56382,485,16919,9,1,2
20-10-2021,24-09-2021,SO56382,214,16919,9,2,1
20-10-2021,03-09-2021,SO56409,215,13809,10,3,1
20-10-2021,21-08-2021,SO56409,226,13809,10,4,1
20-10-2021,24-08-2021,SO56409,529,13809,10,2,1
20-10-2021,20-07-2021,SO56409,539,13809,10,1,1
20-10-2021,29-09-2021,SO56388,485,13779,7,4,3
20-10-2021,04-07-2021,SO56388,528,13779,7,3,3
20-10-2021,20-07-2021,SO56388,536,13779,7,2,2
20-10-2021,04-09-2021,SO56388,487,13779,7,5,1
20-10-2021,26-07-2021,SO56388,587,13779,7,1,1
20-10-2021,21-08-2021,SO56423,477,11135,4,3,2
20-10-2021,05-07-2021,SO56423,478,11135,4,2,2
20-10-2021,16-09-2021,SO56423,354,11135,4,1,1
20-10-2021,04-07-2021,SO56405,485,16036,10,1,3
20-10-2021,28-07-2021,SO56396,480,24435,1,3,3
20-10-2021,18-08-2021,SO56396,484,24435,1,4,2
20-10-2021,01-08-2021,SO56396,529,24435,1,2,2
20-10-2021,26-06-2021,SO56396,540,24435,1,1,1
20-10-2021,06-09-2021,SO56412,480,17821,10,2,2
20-10-2021,08-09-2021,SO56412,529,17821,10,1,1
20-10-2021,25-07-2021,SO56378,485,12286,10,2,2
20-10-2021,23-08-2021,SO56378,352,12286,10,1,1
20-10-2021,14-08-2021,SO56378,472,12286,10,3,1
20-10-2021,13-08-2021,SO56389,529,29206,4,2,2
20-10-2021,07-09-2021,SO56389,539,29206,4,1,2
20-10-2021,23-06-2021,SO56389,483,29206,4,3,1
20-10-2021,27-08-2021,SO56403,528,21690,6,1,2
20-10-2021,10-07-2021,SO56403,215,21690,6,2,1
20-10-2021,25-09-2021,SO56403,489,21690,6,3,1
20-10-2021,06-08-2021,SO56392,530,11500,6,1,3
20-10-2021,27-06-2021,SO56425,223,19099,9,2,3
20-10-2021,25-09-2021,SO56425,484,19099,9,3,2
20-10-2021,27-06-2021,SO56425,377,19099,9,1,1
20-10-2021,19-09-2021,SO56428,477,27967,10,3,2
20-10-2021,24-08-2021,SO56428,479,27967,10,2,2
20-10-2021,29-08-2021,SO56428,584,27967,10,1,1
20-10-2021,10-08-2021,SO56407,528,17936,10,2,2
20-10-2021,26-07-2021,SO56407,215,17936,10,3,1
20-10-2021,08-09-2021,SO56407,535,17936,10,1,1
20-10-2021,04-08-2021,SO56411,529,22710,8,1,2
20-10-2021,24-07-2021,SO56414,529,25768,8,1,2
20-10-2021,04-07-2021,SO56414,538,25768,8,2,2
20-10-2021,19-09-2021,SO56414,229,25768,8,3,1
20-10-2021,24-08-2021,SO56413,529,12489,7,1,2
20-10-2021,26-06-2021,SO56413,215,12489,7,2,1
21-10-2021,18-09-2021,SO56477,529,22768,4,2,2
